Stimulus_Pair,response,correct,Block,phase,pers,delay,rpred,caseid
symbol (3).png,z,0,3,train,0.0,2.0,6.0,1
symbol (2).png,m,1,3,train,0.0,4.0,6.0,1
symbol (1).png,z,1,3,train,0.0,3.0,5.0,1
symbol (1).png,z,1,3,train,0.0,1.0,6.0,1
symbol (3).png,m,1,3,train,0.0,6.0,6.0,1
symbol (2).png,m,1,3,train,0.0,4.0,7.0,1
symbol (2).png,m,1,3,train,0.0,1.0,8.0,1
symbol (3).png,m,1,3,train,0.0,3.0,7.0,1
symbol (1).png,z,1,3,train,0.0,5.0,7.0,1
symbol (3).png,m,1,3,train,0.0,2.0,8.0,1
symbol (1).png,z,1,3,train,0.0,2.0,8.0,1
symbol (2).png,m,1,3,train,0.0,5.0,9.0,1
symbol (2).png,m,1,3,train,0.0,1.0,10.0,1
symbol (3).png,m,1,3,train,0.0,4.0,9.0,1
symbol (2).png,m,1,3,train,0.0,2.0,11.0,1
symbol (1).png,z,1,3,train,0.0,5.0,9.0,1
symbol (3).png,m,1,3,train,0.0,3.0,10.0,1
symbol (1).png,z,1,3,train,0.0,2.0,10.0,1
environment (3).png,m,0,6,train,0.0,0.0,0.0,1
environment (6).png,m,0,6,train,0.0,0.0,0.0,1
environment (4).png,m,0,6,train,0.0,0.0,0.0,1
environment (5).png,m,1,6,train,0.0,0.0,0.0,1
environment (1).png,m,1,6,train,0.0,0.0,0.0,1
environment (2).png,m,1,6,train,0.0,0.0,0.0,1
environment (6).png,m,0,6,train,1.0,0.0,0.0,1
environment (1).png,z,0,6,train,0.0,3.0,1.0,1
environment (5).png,m,1,6,train,0.0,5.0,1.0,1
environment (4).png,z,1,6,train,0.0,0.0,0.0,1
environment (2).png,m,1,6,train,0.0,5.0,1.0,1
environment (3).png,z,1,6,train,0.0,0.0,0.0,1
environment (1).png,m,1,6,train,0.0,8.0,1.0,1
environment (3).png,z,1,6,train,0.0,2.0,1.0,1
environment (2).png,m,1,6,train,0.0,4.0,2.0,1
environment (6).png,z,1,6,train,0.0,0.0,0.0,1
environment (5).png,z,0,6,train,0.0,8.0,2.0,1
environment (4).png,z,1,6,train,0.0,8.0,1.0,1
environment (5).png,m,1,6,train,0.0,10.0,2.0,1
environment (2).png,m,1,6,train,0.0,5.0,3.0,1
environment (6).png,z,1,6,train,0.0,5.0,1.0,1
environment (1).png,m,1,6,train,0.0,9.0,2.0,1
environment (4).png,z,1,6,train,0.0,5.0,2.0,1
environment (3).png,z,1,6,train,0.0,10.0,2.0,1
environment (6).png,z,1,6,train,0.0,4.0,2.0,1
environment (5).png,m,1,6,train,0.0,7.0,3.0,1
environment (2).png,m,1,6,train,0.0,7.0,4.0,1
environment (3).png,z,1,6,train,0.0,4.0,3.0,1
environment (4).png,z,1,6,train,0.0,6.0,3.0,1
environment (1).png,m,1,6,train,0.0,8.0,3.0,1
environment (6).png,z,1,6,train,0.0,6.0,3.0,1
environment (3).png,z,1,6,train,0.0,4.0,4.0,1
environment (4).png,z,1,6,train,0.0,4.0,4.0,1
environment (1).png,m,1,6,train,0.0,4.0,4.0,1
environment (2).png,m,1,6,train,0.0,8.0,5.0,1
environment (5).png,m,1,6,train,0.0,10.0,4.0,1
environment (2).png,m,1,6,train,0.0,2.0,6.0,1
environment (3).png,z,1,6,train,0.0,6.0,5.0,1
environment (5).png,m,1,6,train,0.0,3.0,5.0,1
environment (4).png,z,1,6,train,0.0,7.0,5.0,1
environment (1).png,m,1,6,train,0.0,7.0,5.0,1
environment (6).png,z,1,6,train,0.0,11.0,4.0,1
environment (2).png,m,1,6,train,0.0,6.0,7.0,1
environment (1).png,m,1,6,train,0.0,3.0,6.0,1
environment (4).png,z,1,6,train,0.0,5.0,6.0,1
environment (3).png,z,1,6,train,0.0,8.0,6.0,1
environment (5).png,m,1,6,train,0.0,8.0,6.0,1
environment (6).png,z,1,6,train,0.0,6.0,5.0,1
environment (3).png,z,1,6,train,0.0,3.0,7.0,1
environment (2).png,m,1,6,train,0.0,7.0,8.0,1
environment (6).png,z,1,6,train,0.0,3.0,6.0,1
environment (1).png,m,1,6,train,0.0,8.0,7.0,1
environment (4).png,z,1,6,train,0.0,8.0,7.0,1
environment (5).png,m,1,6,train,0.0,7.0,7.0,1
environment (2).png,m,1,6,train,0.0,5.0,9.0,1
environment (6).png,z,1,6,train,0.0,5.0,7.0,1
environment (3).png,z,1,6,train,0.0,8.0,8.0,1
environment (1).png,m,1,6,train,0.0,6.0,8.0,1
environment (4).png,z,1,6,train,0.0,6.0,8.0,1
environment (5).png,m,1,6,train,0.0,6.0,8.0,1
environment (3).png,z,1,6,train,0.0,4.0,9.0,1
environment (5).png,m,1,6,train,0.0,2.0,9.0,1
environment (2).png,m,1,6,train,0.0,8.0,10.0,1
environment (6).png,z,1,6,train,0.0,8.0,8.0,1
environment (1).png,m,1,6,train,0.0,7.0,9.0,1
environment (4).png,z,1,6,train,0.0,7.0,9.0,1
environment (5).png,m,1,6,train,0.0,5.0,10.0,1
environment (2).png,m,1,6,train,0.0,5.0,11.0,1
environment (1).png,m,1,6,train,0.0,4.0,10.0,1
environment (4).png,z,1,6,train,0.0,4.0,10.0,1
environment (3).png,z,1,6,train,0.0,10.0,10.0,1
environment (6).png,z,1,6,train,0.0,8.0,9.0,1
environment (5).png,m,1,6,train,0.0,6.0,11.0,1
environment (1).png,m,1,6,train,0.0,5.0,11.0,1
environment (2).png,m,1,6,train,0.0,7.0,12.0,1
environment (4).png,z,1,6,train,0.0,6.0,11.0,1
environment (3).png,z,1,6,train,0.0,6.0,11.0,1
environment (6).png,z,1,6,train,0.0,6.0,10.0,1
vehicle (1).png,m,0,3,train,0.0,0.0,0.0,1
vehicle (2).png,m,1,3,train,0.0,0.0,0.0,1
vehicle (3).png,m,1,3,train,0.0,0.0,0.0,1
vehicle (1).png,z,1,3,train,0.0,0.0,0.0,1
vehicle (3).png,m,1,3,train,0.0,2.0,1.0,1
vehicle (2).png,m,1,3,train,0.0,4.0,1.0,1
vehicle (2).png,m,1,3,train,0.0,1.0,2.0,1
vehicle (3).png,m,1,3,train,0.0,3.0,2.0,1
vehicle (1).png,z,1,3,train,0.0,5.0,1.0,1
vehicle (1).png,z,1,3,train,0.0,1.0,2.0,1
vehicle (2).png,m,1,3,train,0.0,4.0,3.0,1
vehicle (3).png,m,1,3,train,0.0,4.0,3.0,1
vehicle (1).png,z,1,3,train,0.0,3.0,3.0,1
vehicle (3).png,m,1,3,train,0.0,2.0,4.0,1
vehicle (2).png,m,1,3,train,0.0,4.0,4.0,1
vehicle (2).png,m,1,3,train,0.0,1.0,5.0,1
vehicle (3).png,z,0,3,train,0.0,3.0,5.0,1
vehicle (1).png,z,1,3,train,0.0,5.0,4.0,1
vehicle (3).png,z,0,3,train,1.0,5.0,5.0,1
vehicle (2).png,m,1,3,train,0.0,4.0,6.0,1
vehicle (1).png,z,1,3,train,0.0,3.0,5.0,1
vehicle (1).png,z,1,3,train,0.0,1.0,6.0,1
vehicle (3).png,m,1,3,train,0.0,9.0,5.0,1
vehicle (2).png,m,1,3,train,0.0,4.0,7.0,1
vehicle (2).png,m,1,3,train,0.0,1.0,8.0,1
vehicle (3).png,m,1,3,train,0.0,3.0,6.0,1
vehicle (1).png,z,1,3,train,0.0,5.0,7.0,1
vehicle (3).png,m,1,3,train,0.0,2.0,7.0,1
vehicle (1).png,z,1,3,train,0.0,2.0,8.0,1
vehicle (2).png,m,1,3,train,0.0,5.0,9.0,1
vehicle (2).png,m,1,3,train,0.0,1.0,10.0,1
vehicle (3).png,m,1,3,train,0.0,4.0,8.0,1
vehicle (2).png,m,1,3,train,0.0,2.0,11.0,1
vehicle (1).png,z,1,3,train,0.0,5.0,9.0,1
vehicle (3).png,m,1,3,train,0.0,3.0,9.0,1
vehicle (1).png,z,1,3,train,0.0,2.0,10.0,1
instrument (1).png,m,0,3,train,0.0,0.0,0.0,1
instrument (2).png,m,1,3,train,0.0,0.0,0.0,1
instrument (3).png,m,1,3,train,0.0,0.0,0.0,1
instrument (1).png,z,1,3,train,0.0,0.0,0.0,1
instrument (3).png,m,1,3,train,0.0,2.0,1.0,1
instrument (2).png,m,1,3,train,0.0,4.0,1.0,1
instrument (2).png,m,1,3,train,0.0,1.0,2.0,1
instrument (3).png,m,1,3,train,0.0,3.0,2.0,1
instrument (1).png,z,1,3,train,0.0,5.0,1.0,1
instrument (1).png,z,1,3,train,0.0,1.0,2.0,1
instrument (2).png,m,1,3,train,0.0,4.0,3.0,1
instrument (3).png,m,1,3,train,0.0,4.0,3.0,1
instrument (1).png,z,1,3,train,0.0,3.0,3.0,1
instrument (3).png,m,1,3,train,0.0,2.0,4.0,1
instrument (2).png,m,1,3,train,0.0,4.0,4.0,1
instrument (2).png,m,1,3,train,0.0,1.0,5.0,1
instrument (3).png,m,1,3,train,0.0,3.0,5.0,1
instrument (1).png,z,1,3,train,0.0,5.0,4.0,1
instrument (3).png,m,1,3,train,0.0,2.0,6.0,1
instrument (2).png,m,1,3,train,0.0,4.0,6.0,1
instrument (1).png,z,1,3,train,0.0,3.0,5.0,1
instrument (1).png,z,1,3,train,0.0,1.0,6.0,1
instrument (3).png,m,1,3,train,0.0,4.0,7.0,1
instrument (2).png,m,1,3,train,0.0,4.0,7.0,1
instrument (2).png,m,1,3,train,0.0,1.0,8.0,1
instrument (3).png,m,1,3,train,0.0,3.0,8.0,1
instrument (1).png,z,1,3,train,0.0,5.0,7.0,1
instrument (3).png,m,1,3,train,0.0,2.0,9.0,1
instrument (1).png,z,1,3,train,0.0,2.0,8.0,1
instrument (2).png,m,1,3,train,0.0,5.0,9.0,1
instrument (2).png,m,1,3,train,0.0,1.0,10.0,1
instrument (3).png,m,1,3,train,0.0,4.0,10.0,1
instrument (2).png,m,1,3,train,0.0,2.0,11.0,1
instrument (1).png,z,1,3,train,0.0,5.0,9.0,1
instrument (3).png,m,1,3,train,0.0,3.0,11.0,1
instrument (1).png,z,1,3,train,0.0,2.0,10.0,1
jungle2,m,0,3,train,0.0,0.0,0.0,2
jungle1,m,0,3,train,0.0,0.0,0.0,2
jungle3,m,1,3,train,0.0,0.0,0.0,2
jungle1,z,1,3,train,0.0,0.0,0.0,2
jungle3,m,1,3,train,0.0,2.0,1.0,2
jungle2,z,1,3,train,0.0,0.0,0.0,2
jungle3,m,1,3,train,0.0,2.0,2.0,2
jungle2,z,1,3,train,0.0,2.0,1.0,2
jungle1,z,1,3,train,0.0,5.0,1.0,2
jungle1,z,1,3,train,0.0,1.0,2.0,2
jungle2,z,1,3,train,0.0,3.0,2.0,2
jungle3,m,1,3,train,0.0,5.0,3.0,2
jungle3,m,1,3,train,0.0,1.0,4.0,2
jungle1,z,1,3,train,0.0,4.0,3.0,2
jungle2,z,1,3,train,0.0,4.0,3.0,2
jungle3,m,1,3,train,0.0,3.0,5.0,2
jungle1,z,1,3,train,0.0,3.0,4.0,2
jungle2,z,1,3,train,0.0,3.0,4.0,2
jungle1,z,1,3,train,0.0,2.0,5.0,2
jungle3,m,1,3,train,0.0,4.0,6.0,2
jungle2,z,1,3,train,0.0,3.0,5.0,2
jungle3,m,1,3,train,0.0,2.0,7.0,2
jungle2,m,0,3,train,1.0,2.0,6.0,2
jungle1,z,1,3,train,0.0,5.0,6.0,2
jungle2,z,1,3,train,0.0,4.0,6.0,2
jungle3,m,1,3,train,0.0,4.0,8.0,2
jungle1,z,1,3,train,0.0,3.0,7.0,2
jungle1,z,1,3,train,0.0,1.0,8.0,2
jungle2,z,1,3,train,0.0,4.0,7.0,2
jungle3,m,1,3,train,0.0,4.0,9.0,2
jungle2,z,1,3,train,0.0,2.0,8.0,2
jungle3,m,1,3,train,0.0,2.0,10.0,2
jungle1,z,1,3,train,0.0,5.0,9.0,2
jungle2,z,1,3,train,0.0,3.0,9.0,2
jungle1,z,1,3,train,0.0,2.0,10.0,2
jungle3,m,1,3,train,0.0,4.0,11.0,2
vegan (6),m,0,6,train,0.0,0.0,0.0,2
vegan (1),m,1,6,train,0.0,0.0,0.0,2
vegan (5),m,1,6,train,0.0,0.0,0.0,2
vegan (4),m,0,6,train,0.0,0.0,0.0,2
vegan (2),m,1,6,train,0.0,0.0,0.0,2
vegan (3),m,0,6,train,0.0,0.0,0.0,2
vegan (3),z,1,6,train,0.0,0.0,0.0,2
vegan (6),z,1,6,train,0.0,0.0,0.0,2
vegan (4),z,1,6,train,0.0,0.0,0.0,2
vegan (5),m,1,6,train,0.0,7.0,1.0,2
vegan (1),m,1,6,train,0.0,9.0,1.0,2
vegan (2),m,1,6,train,0.0,7.0,1.0,2
vegan (1),z,0,6,train,0.0,2.0,2.0,2
vegan (3),m,0,6,train,1.0,7.0,1.0,2
vegan (2),z,0,6,train,0.0,3.0,2.0,2
vegan (6),z,1,6,train,0.0,8.0,1.0,2
vegan (5),m,1,6,train,0.0,7.0,2.0,2
vegan (4),z,1,6,train,0.0,9.0,1.0,2
vegan (5),m,1,6,train,0.0,2.0,3.0,2
vegan (2),z,0,6,train,1.0,8.0,2.0,2
vegan (6),z,1,6,train,0.0,5.0,2.0,2
vegan (1),z,0,6,train,1.0,11.0,2.0,2
vegan (4),z,1,6,train,0.0,5.0,2.0,2
vegan (3),z,1,6,train,0.0,17.0,1.0,2
vegan (6),z,1,6,train,0.0,4.0,3.0,2
vegan (5),m,1,6,train,0.0,7.0,4.0,2
vegan (2),m,1,6,train,0.0,15.0,2.0,2
vegan (3),z,1,6,train,0.0,4.0,2.0,2
vegan (4),z,1,6,train,0.0,6.0,3.0,2
vegan (1),z,0,6,train,1.0,19.0,2.0,2
vegan (6),z,1,6,train,0.0,6.0,4.0,2
vegan (3),z,1,6,train,0.0,4.0,3.0,2
vegan (4),z,1,6,train,0.0,4.0,4.0,2
vegan (1),m,1,6,train,0.0,23.0,2.0,2
vegan (2),m,1,6,train,0.0,8.0,3.0,2
vegan (5),m,1,6,train,0.0,10.0,5.0,2
vegan (2),m,1,6,train,0.0,2.0,4.0,2
vegan (3),z,1,6,train,0.0,6.0,4.0,2
vegan (5),m,1,6,train,0.0,3.0,6.0,2
vegan (4),z,1,6,train,0.0,7.0,5.0,2
vegan (1),m,1,6,train,0.0,7.0,3.0,2
vegan (6),z,1,6,train,0.0,11.0,5.0,2
vegan (2),m,1,6,train,0.0,6.0,5.0,2
vegan (1),m,1,6,train,0.0,3.0,4.0,2
vegan (4),z,1,6,train,0.0,5.0,6.0,2
vegan (3),z,1,6,train,0.0,8.0,5.0,2
vegan (5),m,1,6,train,0.0,8.0,7.0,2
vegan (6),m,0,6,train,1.0,6.0,6.0,2
vegan (3),z,1,6,train,0.0,3.0,6.0,2
vegan (2),m,1,6,train,0.0,7.0,6.0,2
vegan (6),z,1,6,train,0.0,9.0,6.0,2
vegan (1),m,1,6,train,0.0,8.0,5.0,2
vegan (4),m,0,6,train,1.0,8.0,7.0,2
vegan (5),m,1,6,train,0.0,7.0,8.0,2
vegan (2),m,1,6,train,0.0,5.0,7.0,2
vegan (6),z,1,6,train,0.0,5.0,7.0,2
vegan (3),z,1,6,train,0.0,8.0,7.0,2
vegan (1),m,1,6,train,0.0,6.0,6.0,2
vegan (4),z,1,6,train,0.0,14.0,7.0,2
vegan (5),m,1,6,train,0.0,6.0,9.0,2
vegan (3),z,1,6,train,0.0,4.0,8.0,2
vegan (5),m,1,6,train,0.0,2.0,10.0,2
vegan (2),z,0,6,train,1.0,8.0,8.0,2
vegan (6),z,1,6,train,0.0,8.0,8.0,2
vegan (1),m,1,6,train,0.0,7.0,7.0,2
vegan (4),z,1,6,train,0.0,7.0,8.0,2
vegan (5),m,1,6,train,0.0,5.0,11.0,2
vegan (2),m,1,6,train,0.0,13.0,8.0,2
vegan (1),m,1,6,train,0.0,4.0,8.0,2
vegan (4),z,1,6,train,0.0,4.0,9.0,2
vegan (3),z,1,6,train,0.0,10.0,9.0,2
vegan (6),z,1,6,train,0.0,8.0,9.0,2
vegan (5),m,1,6,train,0.0,6.0,12.0,2
vegan (1),m,1,6,train,0.0,5.0,9.0,2
vegan (2),m,1,6,train,0.0,7.0,9.0,2
vegan (4),z,1,6,train,0.0,6.0,10.0,2
vegan (3),z,1,6,train,0.0,6.0,10.0,2
vegan (6),z,1,6,train,0.0,6.0,10.0,2
animal (1),m,0,3,train,0.0,0.0,0.0,2
animal (2),m,0,3,train,0.0,0.0,0.0,2
animal (3),m,1,3,train,0.0,0.0,0.0,2
animal (1),z,1,3,train,0.0,0.0,0.0,2
animal (3),m,1,3,train,0.0,2.0,1.0,2
animal (2),z,1,3,train,0.0,0.0,0.0,2
animal (2),m,0,3,train,1.0,1.0,1.0,2
animal (3),m,1,3,train,0.0,3.0,2.0,2
animal (1),z,1,3,train,0.0,5.0,1.0,2
animal (1),z,1,3,train,0.0,1.0,2.0,2
animal (2),z,1,3,train,0.0,5.0,1.0,2
animal (3),m,1,3,train,0.0,4.0,3.0,2
animal (1),z,1,3,train,0.0,3.0,3.0,2
animal (3),m,1,3,train,0.0,2.0,4.0,2
animal (2),z,1,3,train,0.0,4.0,2.0,2
animal (2),z,1,3,train,0.0,1.0,3.0,2
animal (3),z,0,3,train,0.0,3.0,5.0,2
animal (1),z,1,3,train,0.0,5.0,4.0,2
animal (3),m,1,3,train,0.0,5.0,5.0,2
animal (2),z,1,3,train,0.0,4.0,4.0,2
animal (1),z,1,3,train,0.0,3.0,5.0,2
animal (1),z,1,3,train,0.0,1.0,6.0,2
animal (3),m,1,3,train,0.0,4.0,6.0,2
animal (2),z,1,3,train,0.0,4.0,5.0,2
animal (2),z,1,3,train,0.0,1.0,6.0,2
animal (3),m,1,3,train,0.0,3.0,7.0,2
animal (1),z,1,3,train,0.0,5.0,7.0,2
animal (3),m,1,3,train,0.0,2.0,8.0,2
animal (1),z,1,3,train,0.0,2.0,8.0,2
animal (2),z,1,3,train,0.0,5.0,7.0,2
animal (2),z,1,3,train,0.0,1.0,8.0,2
animal (3),m,1,3,train,0.0,4.0,9.0,2
animal (2),z,1,3,train,0.0,2.0,9.0,2
animal (1),m,0,3,train,1.0,5.0,9.0,2
animal (3),m,1,3,train,0.0,3.0,10.0,2
animal (1),z,1,3,train,0.0,7.0,9.0,2
fruits (6),m,0,6,train,0.0,0.0,0.0,2
fruits (1),m,1,6,train,0.0,0.0,0.0,2
fruits (5),m,1,6,train,0.0,0.0,0.0,2
fruits (4),m,0,6,train,0.0,0.0,0.0,2
fruits (2),m,1,6,train,0.0,0.0,0.0,2
fruits (3),z,1,6,train,0.0,0.0,0.0,2
fruits (3),z,1,6,train,0.0,1.0,1.0,2
fruits (6),z,1,6,train,0.0,0.0,0.0,2
fruits (4),m,0,6,train,1.0,0.0,0.0,2
fruits (5),m,1,6,train,0.0,7.0,1.0,2
fruits (1),m,1,6,train,0.0,9.0,1.0,2
fruits (2),m,1,6,train,0.0,7.0,1.0,2
fruits (1),z,0,6,train,0.0,2.0,2.0,2
fruits (3),z,1,6,train,0.0,7.0,2.0,2
fruits (2),z,0,6,train,0.0,3.0,2.0,2
fruits (6),z,1,6,train,0.0,8.0,1.0,2
fruits (5),m,1,6,train,0.0,7.0,2.0,2
fruits (4),z,1,6,train,0.0,0.0,0.0,2
fruits (5),m,1,6,train,0.0,2.0,3.0,2
fruits (2),m,1,6,train,0.0,8.0,2.0,2
fruits (6),z,1,6,train,0.0,5.0,2.0,2
fruits (1),m,1,6,train,0.0,11.0,2.0,2
fruits (4),z,1,6,train,0.0,5.0,1.0,2
fruits (3),z,1,6,train,0.0,10.0,3.0,2
fruits (6),z,1,6,train,0.0,4.0,3.0,2
fruits (5),m,1,6,train,0.0,7.0,4.0,2
fruits (2),m,1,6,train,0.0,7.0,3.0,2
fruits (3),z,1,6,train,0.0,4.0,4.0,2
fruits (4),z,1,6,train,0.0,6.0,2.0,2
fruits (1),z,0,6,train,1.0,8.0,3.0,2
fruits (6),z,1,6,train,0.0,6.0,4.0,2
fruits (3),z,1,6,train,0.0,4.0,5.0,2
fruits (4),z,1,6,train,0.0,4.0,3.0,2
fruits (1),m,1,6,train,0.0,12.0,3.0,2
fruits (2),m,1,6,train,0.0,8.0,4.0,2
fruits (5),m,1,6,train,0.0,10.0,5.0,2
fruits (2),m,1,6,train,0.0,2.0,5.0,2
fruits (3),z,1,6,train,0.0,6.0,6.0,2
fruits (5),m,1,6,train,0.0,3.0,6.0,2
fruits (4),z,1,6,train,0.0,7.0,4.0,2
fruits (1),m,1,6,train,0.0,7.0,4.0,2
fruits (6),z,1,6,train,0.0,11.0,5.0,2
fruits (2),m,1,6,train,0.0,6.0,6.0,2
fruits (1),m,1,6,train,0.0,3.0,5.0,2
fruits (4),z,1,6,train,0.0,5.0,5.0,2
fruits (3),z,1,6,train,0.0,8.0,7.0,2
fruits (5),m,1,6,train,0.0,8.0,7.0,2
fruits (6),m,0,6,train,1.0,6.0,6.0,2
fruits (3),z,1,6,train,0.0,3.0,8.0,2
fruits (2),m,1,6,train,0.0,7.0,7.0,2
fruits (6),m,0,6,train,1.0,9.0,6.0,2
fruits (1),m,1,6,train,0.0,8.0,6.0,2
fruits (4),z,1,6,train,0.0,8.0,6.0,2
fruits (5),m,1,6,train,0.0,7.0,8.0,2
fruits (2),m,1,6,train,0.0,5.0,8.0,2
fruits (6),m,0,6,train,1.0,14.0,6.0,2
fruits (3),z,1,6,train,0.0,8.0,9.0,2
fruits (1),m,1,6,train,0.0,6.0,7.0,2
fruits (4),z,1,6,train,0.0,6.0,7.0,2
fruits (5),m,1,6,train,0.0,6.0,9.0,2
fruits (3),z,1,6,train,0.0,4.0,10.0,2
fruits (5),m,1,6,train,0.0,2.0,10.0,2
fruits (2),m,1,6,train,0.0,8.0,9.0,2
fruits (6),z,1,6,train,0.0,22.0,6.0,2
fruits (1),m,1,6,train,0.0,7.0,8.0,2
fruits (4),z,1,6,train,0.0,7.0,8.0,2
fruits (5),m,1,6,train,0.0,5.0,11.0,2
fruits (2),m,1,6,train,0.0,5.0,10.0,2
fruits (1),m,1,6,train,0.0,4.0,9.0,2
fruits (4),z,1,6,train,0.0,4.0,9.0,2
fruits (3),z,1,6,train,0.0,10.0,11.0,2
fruits (6),m,0,6,train,1.0,8.0,7.0,2
fruits (5),m,1,6,train,0.0,6.0,12.0,2
fruits (1),m,1,6,train,0.0,5.0,10.0,2
fruits (2),m,1,6,train,0.0,7.0,11.0,2
fruits (4),z,1,6,train,0.0,6.0,10.0,2
fruits (3),z,1,6,train,0.0,6.0,12.0,2
fruits (6),z,1,6,train,0.0,14.0,7.0,2
tools (1),m,0,3,train,0.0,0.0,0.0,2
tools (2),m,0,3,train,0.0,0.0,0.0,2
tools (3),m,1,3,train,0.0,0.0,0.0,2
tools (1),z,1,3,train,0.0,0.0,0.0,2
tools (3),z,0,3,train,0.0,2.0,1.0,2
tools (2),z,1,3,train,0.0,0.0,0.0,2
tools (2),z,1,3,train,0.0,1.0,1.0,2
tools (3),m,1,3,train,0.0,5.0,1.0,2
tools (1),z,1,3,train,0.0,5.0,1.0,2
tools (1),z,1,3,train,0.0,1.0,2.0,2
tools (2),z,1,3,train,0.0,4.0,2.0,2
tools (3),m,1,3,train,0.0,4.0,2.0,2
tools (1),z,1,3,train,0.0,3.0,3.0,2
tools (3),m,1,3,train,0.0,2.0,3.0,2
tools (2),z,1,3,train,0.0,4.0,3.0,2
tools (2),z,1,3,train,0.0,1.0,4.0,2
tools (3),m,1,3,train,0.0,3.0,4.0,2
tools (1),z,1,3,train,0.0,5.0,4.0,2
tools (3),z,0,3,train,1.0,2.0,5.0,2
tools (2),z,1,3,train,0.0,4.0,5.0,2
tools (1),z,1,3,train,0.0,3.0,5.0,2
tools (1),z,1,3,train,0.0,1.0,6.0,2
tools (3),m,1,3,train,0.0,6.0,5.0,2
tools (2),z,1,3,train,0.0,4.0,6.0,2
tools (2),z,1,3,train,0.0,1.0,7.0,2
tools (3),m,1,3,train,0.0,3.0,6.0,2
tools (1),z,1,3,train,0.0,5.0,7.0,2
tools (3),m,1,3,train,0.0,2.0,7.0,2
tools (1),z,1,3,train,0.0,2.0,8.0,2
tools (2),z,1,3,train,0.0,5.0,8.0,2
tools (2),z,1,3,train,0.0,1.0,9.0,2
tools (3),m,1,3,train,0.0,4.0,8.0,2
tools (2),z,1,3,train,0.0,2.0,10.0,2
tools (1),m,0,3,train,1.0,5.0,9.0,2
tools (3),m,1,3,train,0.0,3.0,9.0,2
tools (1),z,1,3,train,0.0,7.0,9.0,2
clothes (6),m,0,6,train,0.0,0.0,0.0,2
clothes (1),m,1,6,train,0.0,0.0,0.0,2
clothes (5),m,1,6,train,0.0,0.0,0.0,2
clothes (4),m,0,6,train,0.0,0.0,0.0,2
clothes (2),m,1,6,train,0.0,0.0,0.0,2
clothes (3),z,1,6,train,0.0,0.0,0.0,2
clothes (3),z,1,6,train,0.0,1.0,1.0,2
clothes (6),z,1,6,train,0.0,0.0,0.0,2
clothes (4),z,1,6,train,0.0,0.0,0.0,2
clothes (5),m,1,6,train,0.0,7.0,1.0,2
clothes (1),m,1,6,train,0.0,9.0,1.0,2
clothes (2),m,1,6,train,0.0,7.0,1.0,2
clothes (1),z,0,6,train,0.0,2.0,2.0,2
clothes (3),z,1,6,train,0.0,7.0,2.0,2
clothes (2),m,1,6,train,0.0,3.0,2.0,2
clothes (6),z,1,6,train,0.0,8.0,1.0,2
clothes (5),m,1,6,train,0.0,7.0,2.0,2
clothes (4),z,1,6,train,0.0,9.0,1.0,2
clothes (5),m,1,6,train,0.0,2.0,3.0,2
clothes (2),m,1,6,train,0.0,5.0,3.0,2
clothes (6),z,1,6,train,0.0,5.0,2.0,2
clothes (1),m,1,6,train,0.0,11.0,2.0,2
clothes (4),z,1,6,train,0.0,5.0,2.0,2
clothes (3),z,1,6,train,0.0,10.0,3.0,2
clothes (6),z,1,6,train,0.0,4.0,3.0,2
clothes (5),m,1,6,train,0.0,7.0,4.0,2
clothes (2),m,1,6,train,0.0,7.0,4.0,2
clothes (3),z,1,6,train,0.0,4.0,4.0,2
clothes (4),z,1,6,train,0.0,6.0,3.0,2
clothes (1),m,1,6,train,0.0,8.0,3.0,2
clothes (6),m,0,6,train,1.0,6.0,4.0,2
clothes (3),z,1,6,train,0.0,4.0,5.0,2
clothes (4),z,1,6,train,0.0,4.0,4.0,2
clothes (1),m,1,6,train,0.0,4.0,4.0,2
clothes (2),m,1,6,train,0.0,8.0,5.0,2
clothes (5),m,1,6,train,0.0,10.0,5.0,2
clothes (2),z,0,6,train,0.0,2.0,6.0,2
clothes (3),z,1,6,train,0.0,6.0,6.0,2
clothes (5),m,1,6,train,0.0,3.0,6.0,2
clothes (4),z,1,6,train,0.0,7.0,5.0,2
clothes (1),m,1,6,train,0.0,7.0,5.0,2
clothes (6),z,1,6,train,0.0,17.0,4.0,2
clothes (2),m,1,6,train,0.0,8.0,6.0,2
clothes (1),m,1,6,train,0.0,3.0,6.0,2
clothes (4),z,1,6,train,0.0,5.0,6.0,2
clothes (3),z,1,6,train,0.0,8.0,7.0,2
clothes (5),m,1,6,train,0.0,8.0,7.0,2
clothes (6),z,1,6,train,0.0,6.0,5.0,2
clothes (3),z,1,6,train,0.0,3.0,8.0,2
clothes (2),m,1,6,train,0.0,7.0,7.0,2
clothes (6),z,1,6,train,0.0,3.0,6.0,2
clothes (1),m,1,6,train,0.0,8.0,7.0,2
clothes (4),z,1,6,train,0.0,8.0,7.0,2
clothes (5),m,1,6,train,0.0,7.0,8.0,2
clothes (2),m,1,6,train,0.0,5.0,8.0,2
clothes (6),z,1,6,train,0.0,5.0,7.0,2
clothes (3),z,1,6,train,0.0,8.0,9.0,2
clothes (1),z,0,6,train,1.0,6.0,8.0,2
clothes (4),z,1,6,train,0.0,6.0,8.0,2
clothes (5),m,1,6,train,0.0,6.0,9.0,2
